imdb_id,wiki_link,plot
tt4088588,https://en.wikipedia.org/wiki/Dhanak,"Plot

Every morning Pari (Hetal Gada) and Chotu's (Krrish Chhabria) long walk to school begins with a coin toss outside their hut. The winner will decide if the story that will be told on the way to school that day will be one about a Shah Rukh Khan film or a Salman Khan film. The siblings are rivals in their love for the two stars. Pari is devoted to Shah Rukh and Chotu worships Salman Khan (down to wearing a replica of the star's trademark silver bracelet with a blue stone).

Ten-year-old Pari holds her precocious eight-year-old brother's hand throughout the journey to school and back. She's not just his friend and sister but, since Chotu is visually impaired, also his guide. With just months to go before Chotu turns nine, Pari feels the pressure to fulfill her promise to her brother - that he will have his eyesight back before his ninth birthday.

She finds some hope when she spots a poster of Shah Rukh Khan (SRK) encouraging eye donations. She begins to write him letters addressed to his home, Mannat, in Mumbai, which go unanswered. Eventually, they realize that he is not in Mumbai but in a village in Rajasthan for a film shoot portraying a Rajput prince. Convinced that a meeting with SRK is all it would take to get Chotu his eyes back, the children set off alone on a 300 km journey traversing testing terrain."
tt4994210,https://en.wikipedia.org/wiki/Sorry_Daddy_(film),"Plot

Inspector Ravi Sharma is a very honest and intelligent police officer. He broke the racket of Daddan's illegal wine factory to shows his intention against the enemy of law and society. Meanwhile, his daughter Anishka seeks his help to find out her lost school friend Aditya. Aditya is a very bright student but always looks puzzled because of his drunken father who often fights with his mother. One day, thefather dies accidentally dies in one of these fights. Aditya runs away from the home in fear. Ravi arrests his mother as murderer and she is imprisoned.

Innocent Aditya walks randomly in the city and meets a gang of street beggars who want to help him. But unfortunately he lands in the cage of Sevak Ram. Sevak Ram is a socialist who runs an organization for the betterment of these street children. But the truth is that he make them handicapped and pushes them into begging. Ravi searches for Aditya, but is unable to find him. In this process he learns that there are a lot of people who run the racket of begging and forcing the kidnapped/loss/poorer street children into this business. Now the question appears that, what does Ravi do with these tycoons of the begging mafia and the children who are part of them? What happens with Daddan? And does Ravi succeed in finding Aditya and Sevak Ram? That’s the real story of the film Sorry Daddy."
tt1395025,https://en.wikipedia.org/wiki/Agent_Vinod_(2012_film),"Plot

Somewhere in a Taliban camp in the Dasht-e-Madar desert, in Afghanistan, ISI official Col. Huzefa is interrogating a captured man presumed to be a RAW agent. The man gives details of RAW's operations in Afghanistan in exchange for money and safe passage across the border. In doing so, he betrays his colleague, Major Rajan, who has also infiltrated the camp. This is, however, revealed to be a ruse, as both overpower their captors and fight their way out of the camp. Along the way, they rescue a girl called Farah, who was being held hostage.

Later, the captured man who escaped with Rajan is revealed, in New Delhi, to be Agent Vinod, who is shown a video message recorded by Rajan from Russia mentioning '242' just moments before being shot dead and tasked by RAW chief Hassan Nawaz to find out what '242' is. Vinod travels to St. Petersburg to intercept criminal don Abu Nazer and is almost captured, but manages to escape killing Abu in the process and goes to Tangier, Morocco. He assumes the identity of Freddie Khambatta and meets the Russian mafia boss David Kazaan and his personal Pakistani doctor, Ruby Mendes. Vinod manages to convince Kazaan that he is indeed Freddie and hacks his phone. He gets closer to Ruby to find out what '242' is and finds out that her name is actually Iram Parveen Bilal, and she is a British-Pakistani working undercover for the ISI. He obtains an invitation card for a private auction and learns that many international businessmen, some of them terrorist groups, are converging at an antiques auction in Marrakesh to purchase '242'.

At the auction, Vinod learns that '242' is actually the detonator for a nuclear device, and runs into businessman and philanthropist Jagdishwar Metla, with whom he has a disturbing conversation. A bidding war ensues, and Kazaan manages to secure the detonator through his Russian girlfriend. Eventually, when ISI chief Col. Iftekhar Ahmed is later shot dead in Pakistan by Col. Huzefa moments after being informed of a few defectors, it turns out that a group of rogue ISI colonels, including Huzefa, is planning a nuclear attack on India. Back in Morocco, Kazaan locks the detonator with a password, and hands it over to the mysterious 'Colonel', who has arrived in Morocco. Iram finds out that Vinod is a RAW agent and both agree to work together to prevent the nuclear device from falling into the wrong hands. 'Colonel' captures Ruby and asks her to reveal the whereabouts of Vinod; he then blackmails Vinod's contact into deceitfully retrieving the detonator and later has him killed before Vinod, who realizes the betrayal, can question him at gunpoint. Shortly afterwards, he is attacked and admitted to a hospital. He clears his way out of the hospital to find Iram. 'Colonel', now having the detonator, reaches Riga, Latvia to acquire the bomb. He is joined by rogue mercenary Jimmy, who is to detonate the bomb.

'Colonel' enlists Iram to help his men transport the bomb out of Latvia and tries to kill her, but fails. Vinod and Iram join hands again and try to capture the 'Colonel' and the bomb and reach Karachi, where they bump into Farah as she gets them access inside a function attended by Col. Pasha, only for Vinod and Iram to be captured by Col. Huzefa and nevertheless manage to escape. Meanwhile, elsewhere, the house of an old man known only as 'Professor', who has links to 'Colonel', is infiltrated by the RAW team with Iram visiting in the name of 'Colonel'; despite 'Colonel' leaking her allegiances to him, when 'Professor' tries to kill Iram, he is neutralized by a team of special forces soldiers. Later, while putting two and two together through artifacts recovered from 'Professor' at his house, they learn of a plot to smuggle the nuclear device from Karachi into India, via the sea route, and learn that the target of the bomb is New Delhi. They make it to Delhi, where Jimmy has already reached, and try to locate the bomb, but fail when Jimmy sets off a grenade and Vinod loses him in the fracas. Iram runs into 'Colonel', disguised as a pilot, again when she bumps into Metla and is fatally shot, but points him out to Indian security forces, who spring into action when he holds Metla at gunpoint; Metla manages to free himself from 'Colonel', and in a shootout, his head is chopped to pieces by the helicopter blades. Eventually, Vinod successfully tracks down the bomb to a restaurant, strategically killing Jimmy, and takes it up in an NSG helicopter to detonate it as far away from the city as possible since nobody knows the password; he asks Hassan to connect him to Iram, who is being treated for her gunshot wounds. Iram realises the password to the detonator was set by Kazaan and asks Vinod to try the name of Kazaan's camel - ""Zilleh"". The bomb is successfully defused, though Iram succumbs to her gunshot wounds.

Vinod meets up with Hassan, who informs him of a flashdrive recovered from 'Colonel'; he later visits Metla, revealing to him that he knows Metla has had a hand in the conspiracy as its mastermind since he had struck a deal with 'Colonel' to earn the Zeus Group millions of dollars and orchestrated the nuclear attack for his own benefit; Metla, however, mocks him, claiming geopolitical affairs like these are too complex for ""lowkey"" officers like him to understand. Unbeknownst to Metla, Vinod is secretly recording the conversation through a wire, with the Lashkar-e-Taiba's London cell listening in since minutes before their meeting. Realizing that they have been manipulated into almost starting a war with India, with the Pakistani government cracking down on them, the cell sends a suicide bomber to assassinate Metla at a function in his honour, even as Vinod proclaims to Metla that he must die ""like a hero"". Metla is killed, but posthumously feted as a great philanthropist. Later, on a beach in Cape Town, the Russian woman who first acquired the nuclear device is seen sunbathing; she looks up to find Vinod smiling at her, indicating he has moved on to his next mission."
tt6143422,https://en.wikipedia.org/wiki/Kadvi_Hawa,"Plot

The film is based on true stories from drought prone Bundelkhand region and the vanishing villages from coastal Odisha & Chambal region of Dholpur, Rajasthan."
tt6041458,https://en.wikipedia.org/wiki/Tutak_Tutak_Tutiya,"Plot

Krishna is a happy-go-lucky Tamilian (Telugu in Telugu version) who works in Mumbai. He is originally from Coimbatore (Rajahmundry in Telugu version). He spends his time searching for his dream girl. He wants his life partner to have a good education and possess supermodel looks. He does not want a country girl for a wife. His grandmother is on her deathbed, and his father wants him to get married. His father, with the aid of his grandmother, chooses a girl from their village named Muthampatti (Vetapalem in the Telugu version). He tries many times to stop the marriage, but nothing works. He marries the girl, Devi, unwillingly. He tries to get rid of her and shifts to a new house to hide her from his friends.

After moving to the new house, Devi changes in personality, surprising Krishna. He unwillingly takes her to a film festival where, to his shock, she dances and calls herself Ruby. She attracts the attention of Bollywood superstar Raj Khanna. Krishna inquires about the house with his neighbours. To his disbelief, he learns about the past owner, a girl called Ruby. She was an actress who was supposed to debut with Raj. Another actress replaced her, which caused her to fall into depression and commit suicide in that very house. He finds out that Ruby possessed his wife. Ruby gets an acting offer for the third sequel of Revolver Raja with Raj, and she forces Krishna to let her attend every rehearsal. Eventually, Krishna makes a deal with her to end this after one movie. Through the filmmaking process, which involves Krishna lying to Devi, Krishna begins to appreciate his wife and falls in love with her. Ruby and Krishna also become close friends.

At the movie release, Krishna praises Ruby for her excellent acting, but she betrays him and does not leave Devi's body as promised. Krishna tries to make her leave by exposing her in the press conference, but she tricks him. At that point, Raj also proposes to her. She faints, and they rush to the hospital. The doctor reveals that Devi is pregnant with Krishna's child. Krishna begs Ruby to leave his wife's body, and Ruby obeys. The movie ends with Krishna and Devi happy together, while we see Ruby's name on a name tag in a trash bin disappear.

In the Tamil and Telugu versions, after a few years, Krishna and Devi live happily and have a child by the time. Krishna goes out to work, but Ruby possesses him, whose name tag is back. This scene sets the stage for the sequel.

In the Hindi version, Raj is swarmed by his fans asking for an autograph, and in the midst of all, he recognizes a hand stretched out, asking for his autograph. He asked for her name, and she answered, ""Ruby."""
tt6467738,https://en.wikipedia.org/wiki/Irada_(2017_film),"Plot

The film is set in Bathinda, with its thermal power plants and factories in the background. It is based on a true story.

The daughter of an ex-army man discovers that she has a serious life-threatening illness. Gradually they piece together the reason for this and discover that it is due to the carcinogenic elements that have entered the ground water. Everyone in the city is affected by it.

A journalist meanwhile has discovered files that will incriminate the people responsible for this ground water poisoning, but he is kidnapped. His girlfriend, who is also a journalist, pursues the case, trying to convince the authorities to arrest the people responsible.

Meanwhile, a mysterious bomb blast in a business tycoon's factory prompts the state CM to hire an NIA officer. He meets the ex-army man seeking revenge for his dead daughter and the journalist demanding justice for her slain boyfriend. He tries to balance his knowledge of the truth, his wish for a more stable posting (having just come from a Naxal region), a better family life and his conscience."
tt3036740,https://en.wikipedia.org/wiki/Humshakals,"Plot

Ashok and Kumar are best friends. Shanaya and Mishti are their love interests. Ashok's father is a billionaire but has been in a coma for the last six years. During these years, Ashok's maternal uncle, Kunwar Amar Nath Singh (KANS Mama) has been in charge of his family property. Having enjoyed the money, Mamaji does not want to give up that money to Ashok, who is now old enough to take over. So the evil Mamaji teams up with an evil doctor and chemist, Dr. Khan, to get rid of Ashok (without murder) and keep control of his property. Dr. Khan gives Mamaji a medicine called MAD (Mind Altering Drug) which makes one act and speak like a dog for 36 hours. At first, Mamaji is reluctant and angry at Dr. Khan. But Mamaji then sees the medicine work on Dr. Khan’s 2 assistants and agrees.

Towards this end, during a board meeting, Mamaji mixes the medicine in Ashok and Kumar's drinks, and they both start behaving like dogs. The men-behaving-like dogs are taken to a mental asylum for treatment. In the asylum, the lady doctor, Dr. Shivani, soon realizes the truth and promises to discharge them. But fate takes an even stranger twist because, in the same asylum, there are two identical lookalikes of Ashok and Kumar who are being treated in the 'B' ward. The lookalikes worked at an Indian food stall which was a front for Bijlani, a cocaine smuggler. One day Bijlani delivered a jar of cocaine to Ashok and Kumar mistaking that for flour used it for preparing parathas thereby making the customers go crazy. As a punishment, Bijlani gave them both severe electricity shocks thereby both losing their mental balance and were admitted to the asylum. These lookalikes are accidentally released instead of the real Ashok and Kumar. Shanaya and Mishti, who come to pick up their boyfriends from the asylum, take away the duplicates instead, without realizing anything. All of them go to Ashok's mansion. Here, Mamaji understands the whole mix-up and plans to use the duplicate Ashok to become the owner of the whole business empire.

By now, the true Ashok and Kumar also come to know of Mamaji's evil plan, but they are still stuck in the asylum. They are offered help by one of the ward boys, Cyrus, who takes them to a secret ward 'C' to meet 'Johnny' who is (by another coincidence or twist of fate) a look-alike of Mamaji. Johnny has a strange, dangerous habit of attacking people who sneeze in front of him. Ashok and Kumar plan revenge against Mamaji with the help of his lookalike, Johnny. However, they get caught by the asylum's sadistic warden, Y.M. Raj (a supposedly funny play on ""Yamraj,"" the god of death) before they can escape from the asylum. Y. M. Raj prepares to punish them, but he accidentally sneezes in front of them. Angered by this, Johnny beats him black and blue, thus helping the three escape.

On the day of the board meeting, the true Ashok and Kumar get ready to expose Mamaji, when Dr. Khan triggers the fire alarm. All the three mental patients escape the building. Now desperate, Ashok and Kumar bump into a dance bar owner named Balbir, who (by another coincidence) is a lookalike of Mamaji. Mamaji now does something innovative: he arranges another set of Ashok and Kumar with the help of plastic surgery from Dr. Khan's two assistants who assume their identities. He takes the triplicate Ashok and Kumar to the House of Commons of the United Kingdom, where the fake (triplicate?) Ashok is to hand over all the business to him (Mamaji) in the presence of Prince Charles. However, the real Ashok and Kumar arrive, along with Balbir (who is Mamaji-III). To add to the confusion, the three mental patients also storm in to help the real Ashok and Kumar, creating panic among the eyewitnesses on seeing so many lookalikes together.

The film closes with Ashok's father coming out of his coma and recognizing the true Ashok and getting Mamaji arrested for his deeds."
tt2016894,https://en.wikipedia.org/wiki/Ek_Tha_Tiger,"Plot

Avinash ""Tiger"" Singh Rathore, an Indian intelligence officer working for the Research and Analysis Wing (RAW), is tasked with eliminating Rabinder, a fellow agent who has defected to Pakistan's Inter-Services Intelligence (ISI), during a mission in Iraq. Disillusioned by the constant violence of his work, Tiger expresses a desire for a less combative assignment. His superior, Shenoy, subsequently sends him to Dublin to observe Anwar Jamal Kidwai, an Indian scientist suspected of sharing sensitive missile technology.

Posing as Manish Chandra, a writer researching Indian academics abroad, Tiger travels to Ireland with his handler Gopi. He attempts to gain access to Kidwai by befriending Zoya Nazar Jung, the scientist's part-time caretaker and a dance student at Trinity College. Tiger and Zoya develop a rapport that evolves into a romantic relationship. She invites him to a college production of My Son, Pinocchio, which she has choreographed. Around the same time, Tiger is attacked by an unknown assailant, raising suspicions that his cover has been compromised.

On the day of the play, Tiger spots the attacker and chases him through the city, ultimately stopping a tram accident in the process. Gopi simultaneously reports suspicious activity at Kidwai's house. There, Tiger discovers that Zoya is in fact an ISI agent assigned to extract Kidwai’s research. Despite her refusal to defect, Tiger allows her to escape after fending off Feroz, an ISI agent revealed to be the mystery assailant.

Back in India, Tiger requests to be removed from field duty and returns to internal analysis work. He later deciphers a coded ISI message with help from his colleague Bagga, realizing it is a signal from Zoya, who is expected to attend an upcoming United Nations conference in Istanbul. The two reunite and decide to abandon their respective agencies. They travel to Astana to mislead RAW and ISI and then flee to Havana, Cuba, to begin a new life.

Their presence in Havana is discovered after they are caught on surveillance cameras during a mugging incident. Spotted again at a boxing match, Zoya is eventually arrested by local authorities and handed over to ISI agents. Tiger, in collaboration with Gopi, orchestrates a plan to rescue her. During a staged prisoner transport, Tiger and Zoya escape aboard a light aircraft, with Tiger sustaining a gunshot wound from Gopi, who allows them to flee.

In the aftermath, Tiger calls Shenoy and states that he and Zoya will only return when India and Pakistan no longer require intelligence agencies to act against one another. An epilogue reveals that the couple is rumored to have been sighted in cities around the world, including Venice, Cape Town, Zurich, and London."
tt8130968,https://en.wikipedia.org/wiki/Badla_(2019_film),"Plot

Naina Sethi is a sharp, young businesswoman in London with a seemingly perfect life, until her world is turned upside down when she's arrested for the murder of her lover, Arjun. Her lawyer, Jimmy Punjabi, hires renowned defence attorney Badal Gupta to help, and over the course of one evening, they work to uncover what really happened. Badal informs Naina that a witness will testify against her. Naina explains that she and Arjun were being blackmailed over their affair. They were summoned to a hotel, where she was attacked and later woke up to find Arjun dead, along with the money they had brought for the blackmailer. Although arrested, she's currently out on bail. The police found no evidence of anyone else being in the room or breaking in.

Badal suspects Naina is withholding the truth and presses her about the disappearance of a young man near the hotel. Naina then admits that a few months earlier, she and Arjun had gone to a cabin in the woods. On their way back, she accidentally hit another car, killing a young man named Sunny. Arjun convinced her not to report it, and they covered up the accident. They put Sunny's body in his car's trunk, which Naina later dumped in a swamp. While waiting for her, Arjun was invited into the home of a couple, Rani and Nirmal, who happened to be Sunny's parents. Rani grew suspicious when she heard her son's phone ring in Arjun’s pocket, as he had forgotten to get rid of it. Though Arjun and Naina managed to escape, they were worried they'd eventually be found out.

Naina later saw news reports accusing Sunny of embezzling money from the bank where he worked before disappearing. She realised that Arjun had taken Sunny’s wallet and used his girlfriend’s credentials to hack the bank and frame Sunny. Rani eventually identified Naina’s car at the scene of her son’s disappearance, but Naina's lawyer falsified an alibi. Although the police accepted it, Rani wasn't convinced. She confronted Naina at a public event, begging her to reveal Sunny's whereabouts, but Naina kept up her lie. Months later, she and Arjun were contacted by a blackmailer, leading to the events that got her arrested.

Badal theorises that Rani killed Arjun, with Nirmal’s help since he worked at the hotel. Naina admits she saw Rani in the room but had lied to test Badal’s competence. Badal then reveals that there was no witness—he had made it up to get the truth from her. Now trusting him, Naina confesses a dark secret: Sunny had still been alive in the trunk when she dumped the car, but she chose to let him die to avoid getting caught. Shocked by her actions, Badal suggests that Naina, not Arjun, orchestrated the cover-up and framed Sunny. He speculates that Arjun, overcome with guilt, went to the hotel to confess to Rani and Nirmal, and Naina killed him to keep the truth hidden. Naina denies this, insisting that her earlier story is the real one.

Badal refuses to defend Naina any further unless she admits to killing Arjun. Naina finally confesses, revealing where Sunny’s body is hidden. Badal agrees to continue helping her, but steps outside for a moment. Meanwhile, Naina receives a call from Jimmy and notices that Badal’s pen is disrupting the signal. Realizing something is wrong, she discovers that the man posing as Badal was an imposter when the real Badal Gupta arrives at her door. Horrified, Naina disassembles the pen, revealing a hidden voice recorder with her confessions. She looks out the window and sees the imposter and Rani in the apartment across from hers. The man posing as Badal removes his disguise, revealing himself as Nirmal. Rani then calls the police to have Naina arrested."
tt1954206,https://en.wikipedia.org/wiki/The_Dirty_Picture,"Plot

This article's plot summary may be too long or excessively detailed. Please help improve it by removing unnecessary details and making it more concise. (September 2024) (Learn how and when to remove this message)

In the early 1980s, a day before her marriage, Reshma, a young girl runs away from her rude mother and village in rural Tamil Nadu and reaches Madras, hoping to become a star in Tamil cinema. She starts staying at a house located in a poor area near a single woman named Ratnamma who operates an eatery where Reshma works. Since Reshma had been raised up as a tomboy, many people seek her for her charm. Though she goes on auditioning for roles, she fails to land an opportunity. A casting director insults her for being unattractive, and gives her money for food seeing her starving condition. That night, she is invited by her neighbour to go to a movie theatre with him to watch her childhood idol Suryakanth in action. There, the man inappropriately touches her & offers 20 rupees to sleep with him. Though she storms out of the theatre in tears, she later ponders over it and determined to secure a role, visits the sets again. She spontaneously auditions for the position of a background dancer. However, she dances in a sultry manner, using erotic movements which the assistant director found attractive. But when the film's director, Abraham comes back to the set that day and sees the dance footage, he is extremely disgusted seeing her erotic dance. He edits out Reshma's entire dance sequence. Reshma and Ratnamma eagerly go to watch the movie but are crestfallen to see that her dance has not been featured in the film. The film fails at the box office in spite of being highly praised by critics, much to the dismay of the producer Selva Ganeshan, who later recalls Reshma's performance footage and includes that song in the re-release at B and C centres. The film goes on to attract large crowds due to Reshma's dance moves, despite being heavily criticised by reviewers. Just as Reshma, disheartened that her song was edited out, decides to pack up and go back to her village, producer Selva Ganeshan finds her dwelling place and offers her a role in a song in his upcoming film. Selva also suggests that she now be referred to as ""Silk"", which sounds more exotic and captivating.

At the first shoot, Silk dances with the actor Suryakanth, her childhood idol. Enamored with him, Silk gains his affection and attention by offering a long-term extra-marital sexual relationship. Meanwhile, Abraham proposes a new film to Selva Ganeshan and is keen to cast Suryakanth. However, Suryakanth's suggestion of adding sex and eroticism alongside a dance featuring Silk, to make the film more commercially viable, angers Abraham, causing him to part ways with Silk. Silk slowly builds a name for herself in the industry with her erotic dance moves and goes on to do many more sexually charged films with Suryakanth, which catapults her into stardom. She gains many male fans who buy movie tickets only to enjoy her dances and, in a short time, becomes immensely rich and popular as a sex symbol.

Suryakanth's younger brother Ramakanth, a scriptwriter by profession, is a secret fanboy of Silk and starts to befriend her. Silk secretly moves away from Suryakanth & develops a liking for Ramakanth after she realizes that he is the first man who loves her for more than just her body and sex appeal & that Suryakanth will never abandon his wife to marry her. Silk visits her hometown with Ramakanth and is happy to see the crowd gathering around to see her, but is left heartbroken when her mother slams the door in her face without greeting her. At an awards ceremony Silk is insulted by Suryakanth who whispers to her that she is nothing more than everyone's ""dirty secret"". Hurt by his remarks, Silk delivers her award receiving speech in which she criticises the misogynistic double standards of the society which names & shames women acting in erotically charged films but not the men who produce, distribute, consume & spread those same material. She declares that she will continue to make her ""dirty pictures"" until the society changes its views. Silk's relationship with Ramakanth is released to the public after noted journalist Naila criticizes her for having a romantic relationship with both brothers. To seek revenge, Suryakanth drops Silk from his forthcoming films, forcing her to work with other filmmakers, who repeatedly typecast her as a seductress, which causes her to lose interest in her work & fall out with the directors. Now in the 90s, directors start to make the main actresses do the sultry dances instead of hiring dancers like Silk who specialised in such dance moves, causing shrinkage in her employability. By this time, Silk had also put on weight, losing her status as a sex symbol & begins to feel threatened by a younger aspiring actress, Shakeela. During a dance challenge in a party, she tries to outshine Shakeela by dancing more and more erotically and finally intentionally trips Shakeela, much to the embarrassment of Ramakanth who had been planning to introduce Silk to his parents as a prospective bride at that party. Silk & Ramakanth argue over this incident, during which she says that she isn't ashamed keeping her seductive image offscreen, which causes Ramakanth to break-up with her. To ease her heartbreak, Silk who had already been into drinking and smoking, turns to alcohol addiction and chain smoking & as a result begins to show symptoms of depression and obesity.

Silk now approaches Selva Ganeshan with an offer to produce a film together starring her in a triple role as a seductress. At the same time Abraham also directs a film starring himself in a triple role, containing commercial eroticism with Ramakanth as his scriptwriter. Both the films are released on the same day, & while Abraham's film becomes a commercial success, Silk's film drastically fails at the box office. He feels that he has finally proven to Silk (and himself) that he has defeated Silk. But Abraham begins to take a liking towards Silk even though he claims to hate her.

Having lost her fame and fortune Silk had accumulated so much debt (due to her addiction of placing bets on racing horses) that she was on the verge of homelessness. Out of desperation, she approaches a small-time filmmaker, willing to take on any role. He intoxicates her with alcohol and starts filming her in a hardcore pornographic film without her permission. The place is raided by the police & Silk manages to escape. In her intoxicated state, she has several visions of her past, encounters Ratnamma's shop on the way and tries to hide from being seen by her out of shame, realising that she had come back to the same position (as an object of lust) as she was before her film career began. Completely heartbroken and inundated with substance abuse, she reaches her house and cries out bitterly.

Abraham finds himself falling in love with Silk, even though he denies it at first, as he struggles with this moral dilemma. After coming to know about Silk's loneliness & loveless personal life, he goes to Silk's hometown and convinces her mother to accompany him to visit her at Madras. He tries to call Silk over phone in an attempt to surprise her but she doesn't pick up. When he finally got Silk on phone, Abraham becomes alarmed when she asks him to bid farewell to everyone for her. He rushes to her house and finds her lying in bed, dressed modestly in a red sari like a housewife (a role she had been denied in life), dead from a sleeping pill overdose, along with a suicide note written by her.

A tearful Abraham and Silk's mother cremates Silk's body. The film ends with Abraham's narration, examining the life that Silk has led, and he questions whether it was her or her life that was right or wrong. He also thinks that Silk must be right now creating an uproar in the other world as well, because that is her nature."
tt2350496,https://en.wikipedia.org/wiki/The_Lunchbox,"Plot

Ila (Nimrat Kaur) is a young housewife seeking the attention of her husband, Rajeev (Nakul Vaid), and searching for ways to bring the romance back into her marriage; one of her ideas is to cook delicious lunches for him. Through a rare mix-up of the dabbawalas (a complicated food delivery system in Mumbai that picks up and delivers lunches from restaurants or homes to people at work), the tiffin carrier (lunchbox) Ila prepares for her husband gets accidentally delivered, instead, to Saajan Fernandes (Irrfan Khan), a middle-aged widower who is about to retire from his job of an accountant. Ila eventually realises the mistake and with the advice of her neighbour aunt, Mrs. Deshpande (Bharti Achrekar - voice only), living in the apartment above her, writes a letter to Saajan about the mix-up and places it in the lunchbox (along with her husband's favourite meal) the next day. An exchange of letters sent back and forth with the lunches ignites a friendship between the two, as they share memories and events from their own lives.

At work, Saajan is tasked with training his replacement, Aslam Shaikh (Nawazuddin Siddiqui). Socially distant after his wife's death, Saajan is initially reluctant to interact with Shaikh and train him. After Shaikh reveals that he is an orphan who taught himself accounting, Saajan gradually warms up to him, and eventually the duo strike a close friendship. At one point, Saajan saves Shaikh's job by covering for his blatant mistakes and becomes the best man at his marriage with Mehrunissa (Shruti Bapna). Meanwhile, Ila discovers that Rajeev is having an extramarital affair and gives up hope of rekindling her marriage. In one of the lunchbox letters, she suggests moving to Bhutan where the cost of living is much cheaper than India. Saajan writes back with the suggestion that the two move there together. Ila then offers to meet in person at a popular restaurant but at the appointed time, Saajan does not show up. Upon receiving an empty lunchbox in disappointment the next day, Saajan writes back to the dejected Ila and apologises to her, stating that he did arrive and watched her from a distance, but could not approach her. He explains how young and beautiful she looked, while surmising that he is too old for her and advising her to move on.

Some time later, Ila's father, battling lung cancer, dies in the care of her mother (Lillete Dubey), who confesses how unhappy her marriage was. She gives Ila the advice “Sometimes, the wrong train takes us to the right station”. Ila receives the address of Saajan's office from the dabbawalas only to learn from Shaikh that he has already retired and headed to Nashik. She writes a farewell message to Saajan announcing that she has decided to leave Rajeev and move to Bhutan with her young daughter, Yashvi. Meanwhile, Saajan changes his mind en route to Nashik and returns to Mumbai. The film ends with Ila waiting for Yashvi to return from school and Saajan heading to her house with the dabbawalas who regularly picked up and delivered the eponymous lunchbox."
tt3590416,https://en.wikipedia.org/wiki/Global_Baba,NA
tt5638474,https://en.wikipedia.org/wiki/Wajah_Tum_Ho,"Plot

The movie starts by showing a lodge where a policeman is raping a young girl and then goes out to meet the girl's boyfriend. The policeman blackmailed the couple because he caught them with drugs and the girl made a deal with him to have sex in exchange for dropping all charges. After the policeman leaves, he gets into an accident. When he regains his consciousness, he finds himself chained where a computer genius hacks a TV channel owned by Rahul Oberoi and broadcasts the live murder of a police officer called Ramesh Sarniak. The Assistant Commissioner of Police, Kabir Deshmukh, interrogates Rahul Oberoi wherein Siya, a lawyer, tries to defend his case. Sia has her boyfriend, Ranveer Bajaj, with whom she has an intimate relationship. He is a prosecution lawyer.

During the investigation, Kabir Deshmukh considers Karan Parekh, Rahul's old business partner, to be the suspect. ACP Deshmukh tracks Karan's location in a hotel and goes to catch him. Upon reaching the hotel, he discovers that Karan is missing and is also being murdered on live television. Later, ACP Deshmukh finds out that Rahul and Karan were involved in raping a girl named Rajni, an employee in Rahul's company. ACP Deshmukh reveals this to Ranveer and Sia wherein Ranveer speaks out about the fact that an old man had saved Rajni from being raped and filed a complaint against Rahul and Karan. At that time, Rahul and Karan were prosecuted by Ranveer in the court. However, Ranveer lost the case as the old man had died in a fire explosion in his house and was the only witness for that case.

Now, it is clear that Rahul was not involved in any of the murders. Eventually, the police consider Rajni to be the suspect. Rahul now decides to flee India, but is not allowed to leave because his sugar level drastically increases. In no time, the police get to know that Rajni has gone missing and learn that Mac, Rajni's boyfriend who is also an employee in Rahul's company, is involved in the murders.

As ACP Deshmukh learns that Rahul is to be hospitalized, he goes in search of Mac to save Rahul from being killed. ACP Deshmukh runs behind that ambulance and learns that Rahul is missing. Mac takes Rahul to the same place where the police officer, Ramesh Sarniak, and Karan Parekh had been killed. Rahul finds himself tied and gets shocked when he sees Sia there. Sia reveals to Rahul that she is the one who killed the officer Sarnaik and Karan. It is further revealed by Sia that the old man who helped Rajni didn't die in an explosion but was murdered by Rahul, Karan, and the officer Sarnaik. Sia further reveals that the old man who was killed was Sia's father. Sia then attempts to kill Rahul by increasing his sugar level. During the process, Rahul reveals to Sia that it was of no use to kill them as the real killer is still alive. Rahul tells her that Ranveer was bribed by Rahul and Karan to save them and also planned the murder.

Thus, Rahul dies and, heartbroken, Sia leaves from there. Soon, ACP Deshmukh discovers that Sia is the killer. Sia takes Ranveer to the same place where the murders were committed and reveals to him the truth and also tells him to admit his crime. Knowing this, Ranveer refuses to do so but is being tricked by Sia as she had called the police and the whole statement was recorded and traced during her call.

This leads to a fight between them in which ACP Deshmukh arrives and fights with Ranveer. During the fight Ranveer is killed, and ACP Deshmukh resigns from his job, knowing what he and the other murder victims had done, decides to not press any charges against Sia and sets her free."
tt7549484,https://en.wikipedia.org/wiki/Firangi,"Plot

In the 1920s, Mangatram ""Manga"" is an uneducated, jobless young man who dreams of joining the Police Force but fails at every attempt made to do so. During a visit to the village Naku Guda for his friend Heera's wedding, Manga comes across Sargi and falls in love with her, but being jobless Manga is unable to move forward with his relationship with Sargi.

Manga was born with a unique ability that he could cure anyone's back-ache with a simple kick to the buttocks. One day he manages to cure Englishman Mark Daniel of his back-ache using the same technique. Impressed, Mark offers him a job in the Police Force, which Manga happily accepts. Manga is convinced that since he has a job now, Sargi's family won't object to his marriage with her and so he approaches Sargi's grandfather Lalaji. But Lalaji, who is a follower of Mahatma Gandhi, refuses the proposal because Manga is working for the British, the very people against whom the people of the Naku Guda are fighting for their freedom."
